datasetName,uid,filesize,publish,export_filename,error_count,Created,Updated,Deleted,time_started,time_finished,current_row_count,threadID
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,96349718,TRUE,D:/Python Refresh/sterling/NYSERDA_UERZIPMONTHLY_20210506_R.csv,0,743398,0,0,2021-05-07T05:02:57,743398,1388,
BOE_FILER,7x2g-h32p,8641683,TRUE,D:/Python Refresh/sterling/BOE_FILER_20210507_R.csv,0,47891,0,0,2021-05-07T05:20:47,47868,5772,
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,255092649,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210506_R.csv,0,1675299,0,0,2021-05-07T05:03:51,1675299,4384,
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMTAKE5_20210506_A.CSV,0,1,0,0,2021-05-07T05:30:31,8783,5708,
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMNUMSWIN4_20210506_A.CSV,0,1,0,0,2021-05-07T05:30:35,14756,6236,
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMQUICKDRAW_20210506_A.CSV,0,351,0,0,2021-05-07T05:30:48,1064553,6816,
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPICK10_20210506_A.CSV,0,1,0,0,2021-05-07T05:31:07,12493,5984,
DEC_REMEDIATION,c6ci-rzpg,16080067,TRUE,D:/Python Refresh/sterling/DEC_REMEDIATION_20210507_R.CSV,0,39709,0,0,2021-05-07T06:40:36,39709,5008,
DEC_BULKSTORAGE,pteg-c78n,87489867,TRUE,D:/Python Refresh/sterling/DEC_BULKSTORAGE_20210507_R.CSV,0,275681,0,0,2021-05-07T06:40:51,275679,1096,
DEC_SPILLINCIDENTS,u44d-k5fk,109149291,TRUE,D:/Python Refresh/sterling/DEC_SPILLINCIDENTS_20210507_R.CSV,0,514839,0,0,2021-05-07T06:41:31,514787,7060,
BOE_FINANCIALDISCLOSUREREPORT,e9ss-239a,5216810583,TRUE,D:/Python Refresh/sterling/BOE_FINANCIALDISCLOSUREREPORT_20210507_R.csv,0,13722123,0,0,2021-05-07T05:48:28,13722063,4308,
SLA_INACTIVELICENSES,i594-5w3n,4064378,TRUE,D:/Python Refresh/sterling/SLA_INACTIVELICENSES_20210507_R.csv,0,8297,0,0,2021-05-07T10:21:48,8298,3960,
NYSERDA_DIESELRETAILPRICE,dtfv-pchi,77549,TRUE,D:/Python Refresh/sterling/NYSERDA_DIESELRETAILPRICE_20210507_R.csv,0,706,0,0,2021-05-07T10:30:41,705,3820,
NYSERDA_GASRETAILPRICE,nqur-w4p7,77477,TRUE,D:/Python Refresh/sterling/NYSERDA_GASRETAILPRICE_20210507_R.csv,0,706,0,0,2021-05-07T10:30:57,705,6716,
NYSERDA_TRANSPORTFUELSINVENTORY,7rev-x3j5,60463,TRUE,D:/Python Refresh/sterling/NYSERDA_TRANSPORTFUELSINVENTORY_20210507_R.csv,0,891,0,0,2021-05-07T10:31:04,890,6900,
NYSERDA_TRANSPORTFUELSSPOTPRICE,k7gz-mn77,36869,TRUE,D:/Python Refresh/sterling/NYSERDA_TRANSPORTFUELSSPOTPRICE_20210507_R.csv,0,789,0,0,2021-05-07T10:31:06,787,2712,
NYSERDA_TRANSPORTFUELSPRODUCTIONDEMAND,atwy-2trf,67140,TRUE,D:/Python Refresh/sterling/NYSERDA_TRANSPORTFUELSPRODUCTIONDEMAND_20210507_R.csv,0,1451,0,0,2021-05-07T10:31:08,1450,2544,
NYSERDA_EVREBATE,thd2-fu8y,3934167,TRUE,D:/Python Refresh/sterling/NYSERDA_EVREBATE_20210507_R.csv,0,38056,0,0,2021-05-07T10:31:09,38056,5320,
OMH_AOTCOURTORDERS,r4sv-k333,11735,TRUE,D:/Python Refresh/sterling/OMH_AOTCOURTORDERS_20210507_R.csv,0,75,0,0,2021-05-07T10:55:07,75,3264,
ITS_COVIDGIS,pzde-azbg,1602738,TRUE,D:/Python Refresh/sterling/ITS_COVIDGIS_20210507_R.csv,26784,0,0,0,2021-05-07T14:00:41,26722,7140,
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,835855,TRUE,D:/Python Refresh/sterling/NYSERDA_ALTFUELSTATIONS_20210507_R.csv,0,2602,0,0,2021-05-07T15:01:11,2604,6408,
NYCC_LOCKS,ta83-js48,7410,TRUE,D:/Python Refresh/sterling/NYCC_LOCKS_20210507_R.csv,0,56,0,0,2021-05-07T16:00:42,56,4912,
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,D:/Python Refresh/sterling/NYCC_LIFTBRIDGES_20210507_R.csv,0,20,0,0,2021-05-07T16:00:48,20,2620,
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,D:/Python Refresh/sterling/NYCC_GUARDGATES_20210507_R.csv,0,20,0,0,2021-05-07T16:00:56,20,692,
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,D:/Python Refresh/sterling/NYCC_BOATSFORHIRE_20210507_R.csv,0,70,0,0,2021-05-07T16:00:53,70,276,
NYCC_BOATLAUNCHES,7nbx-apd3,29161,TRUE,D:/Python Refresh/sterling/NYCC_BOATLAUNCHES_20210507_R.csv,0,144,0,0,2021-05-07T16:00:56,144,6488,
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,D:/Python Refresh/sterling/NYCC_MARINASPUBLICDOCKS_20210507_R.csv,0,131,0,0,2021-05-07T16:01:01,131,4792,
NYCC_LODGING,2xud-cuua,22738,TRUE,D:/Python Refresh/sterling/NYCC_LODGING_20210507_R.csv,0,121,0,0,2021-05-07T16:01:02,121,3148,
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,159147,TRUE,D:/Python Refresh/sterling/ITS_ACTIVITYLOGDATASET_20210507_A.csv,0,348,0,0,2021-05-08T00:30:48,244859,5684,
OCFS_CHILDCAREPROGRAMS,cb42-qumz,5027967,TRUE,D:/Python Refresh/sterling/OCFS_CHILDCAREPROGRAMS_20210508_R.tsv,0,15582,0,0,2021-05-08T01:01:29,15585,6748,
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMCASH4LIFE_20210507_A.CSV,0,1,0,0,2021-05-08T02:00:53,1200,7128,
GAMING_WINNINGNUMMEGA,5xaw-6ayf,79,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMMEGA_20210507_A.CSV,0,1,0,0,2021-05-08T02:00:55,1977,4160,
GAMING_BREAKDOWN,q6ts-kwhk,1208741,TRUE,D:/Python Refresh/sterling/GAMING_BREAKDOWN_20210508_R.csv,0,4265,79,0,2021-05-08T02:00:49,4264,3952,
GAMING_RETAILERFILE,2vvn-pdyi,1260257,TRUE,D:/Python Refresh/sterling/GAMING_RETAILERFILE_20210507_R.CSV,0,14790,0,0,2021-05-08T02:00:48,14791,7172,
GAMING_LICENSING,cz9u-yj7m,2315118,TRUE,D:/Python Refresh/sterling/GAMING_LICENSING_20210508_R.csv,0,19808,1627,0,2021-05-08T02:00:47,19773,4204,
GAMING_RULINGS,igam-2tkj,10751661,TRUE,D:/Python Refresh/sterling/GAMING_RULINGS_20210508_R.csv,0,37514,0,0,2021-05-08T02:01:02,37513,2824,
SLA_PENDINGLICENSES,t5r8-ymc5,359478,TRUE,D:/Python Refresh/sterling/SLA_PENDINGLICENSES_20210508_R.csv,0,2107,0,0,2021-05-08T02:30:39,2081,3908,
SLA_ACTIVELICENSES,hrvs-fxs2,12991153,TRUE,D:/Python Refresh/sterling/SLA_ACTIVELICENSES_20210508_R.csv,0,50535,0,0,2021-05-08T02:30:42,50519,6972,
DMV_LENSCUSTOMERS,tt84-bydt,2826029,TRUE,D:/Python Refresh/sterling/DMV_LENSCUSTOMERS_20210507_R.csv,0,15145,0,0,2021-05-08T03:01:02,15140,7504,
DOS_AMC,7ttn-4nwr,22029,TRUE,D:/Python Refresh/sterling/DOS_AMC_20210508_R.csv,0,150,0,0,2021-05-08T03:45:51,151,5892,
ITS_DATASETINDEX,mxu7-dpdx,15355445,TRUE,D:/Python Refresh/sterling/ITS_DATASETINDEX_20210508_R.csv,0,82127,0,0,2021-05-08T04:34:25,82128,6708,
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,14866379,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOUNTYMONTHLY_20210507_R.csv,0,123713,0,0,2021-05-08T05:01:48,123713,4140,
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5688637,TRUE,D:/Python Refresh/sterling/DOS_AEBARBERBUSINESSES_20210508_R.tsv,0,33622,0,0,2021-05-08T05:04:46,33609,7944,
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1056640,TRUE,D:/Python Refresh/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210508_R.csv,0,7757,0,0,2021-05-08T05:09:23,7756,7740,
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4334228,TRUE,D:/Python Refresh/sterling/DEC_PESTICIDEAPPLICATORS_20210508_R.csv,0,31869,0,0,2021-05-08T05:09:35,31858,7920,
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,96349718,TRUE,D:/Python Refresh/sterling/NYSERDA_UERZIPMONTHLY_20210507_R.csv,0,743398,0,0,2021-05-08T05:02:44,743398,2712,
BOE_FILER,7x2g-h32p,8644969,TRUE,D:/Python Refresh/sterling/BOE_FILER_20210508_R.csv,0,47908,0,0,2021-05-08T05:20:34,47891,8112,
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,255092649,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210507_R.csv,0,1675299,0,0,2021-05-08T05:03:30,1675299,5084,
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPICK10_20210507_A.CSV,0,1,0,0,2021-05-08T05:30:37,12494,3824,
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMNUMSWIN4_20210507_A.CSV,0,1,0,0,2021-05-08T05:30:37,14757,7768,
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMTAKE5_20210507_A.CSV,0,1,0,0,2021-05-08T05:30:39,8784,4332,
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMQUICKDRAW_20210507_A.CSV,0,351,0,0,2021-05-08T05:30:47,1064904,8052,
DEC_REMEDIATION,c6ci-rzpg,16080039,TRUE,D:/Python Refresh/sterling/DEC_REMEDIATION_20210508_R.CSV,0,39709,0,0,2021-05-08T06:40:36,39709,6624,
DEC_BULKSTORAGE,pteg-c78n,87490104,TRUE,D:/Python Refresh/sterling/DEC_BULKSTORAGE_20210508_R.CSV,0,275682,0,0,2021-05-08T06:40:36,275681,4484,
DEC_SPILLINCIDENTS,u44d-k5fk,109158274,TRUE,D:/Python Refresh/sterling/DEC_SPILLINCIDENTS_20210508_R.CSV,0,514884,0,0,2021-05-08T06:41:34,514839,5160,
BOE_FINANCIALDISCLOSUREREPORT,e9ss-239a,5216923939,TRUE,D:/Python Refresh/sterling/BOE_FINANCIALDISCLOSUREREPORT_20210508_R.csv,0,13722407,0,0,2021-05-08T05:55:34,13722123,3124,
NYSERDA_EVREBATE,thd2-fu8y,3934167,TRUE,D:/Python Refresh/sterling/NYSERDA_EVREBATE_20210508_R.csv,0,38056,0,0,2021-05-08T10:30:46,38056,4620,
ITS_COVIDGIS,pzde-azbg,1606608,TRUE,D:/Python Refresh/sterling/ITS_COVIDGIS_20210508_R.csv,26846,0,0,0,2021-05-08T14:00:34,26784,4292,
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,837132,TRUE,D:/Python Refresh/sterling/NYSERDA_ALTFUELSTATIONS_20210508_R.csv,0,2605,0,0,2021-05-08T15:00:39,2602,3668,
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,D:/Python Refresh/sterling/NYCC_MARINASPUBLICDOCKS_20210508_R.csv,0,131,0,0,2021-05-08T16:00:52,131,3760,
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,D:/Python Refresh/sterling/NYCC_LIFTBRIDGES_20210508_R.csv,0,20,0,0,2021-05-08T16:00:49,20,3608,
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,D:/Python Refresh/sterling/NYCC_GUARDGATES_20210508_R.csv,0,20,0,0,2021-05-08T16:00:47,20,8164,
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,D:/Python Refresh/sterling/NYCC_BOATSFORHIRE_20210508_R.csv,0,70,0,0,2021-05-08T16:00:48,70,4596,
,,,,,,,,,,,,
NYCC_LODGING,2xud-cuua,22738,TRUE,D:/Python Refresh/sterling/NYCC_LODGING_20210508_R.csv,0,121,0,0,2021-05-08T16:00:49,121,7092,
NYCC_LOCKS,ta83-js48,7410,TRUE,D:/Python Refresh/sterling/NYCC_LOCKS_20210508_R.csv,0,56,0,0,2021-05-08T16:00:48,56,6188,
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,127620,TRUE,D:/Python Refresh/sterling/ITS_ACTIVITYLOGDATASET_20210508_A.csv,0,273,0,0,2021-05-09T00:30:45,245207,6172,
OCFS_CHILDCAREPROGRAMS,cb42-qumz,5027992,TRUE,D:/Python Refresh/sterling/OCFS_CHILDCAREPROGRAMS_20210509_R.tsv,0,15582,0,0,2021-05-09T01:01:12,15582,6756,
GAMING_WINNINGNUMPOWERBALL,d6yy-54nr,69,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPOWERBALL_20210508_A.CSV,0,1,0,0,2021-05-09T02:00:58,1172,7404,
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMCASH4LIFE_20210508_A.CSV,0,1,0,0,2021-05-09T02:01:08,1201,4692,
GAMING_RETAILERFILE,2vvn-pdyi,1260257,TRUE,D:/Python Refresh/sterling/GAMING_RETAILERFILE_20210508_R.CSV,0,14790,0,0,2021-05-09T02:00:47,14790,3708,
GAMING_BREAKDOWN,q6ts-kwhk,1208741,TRUE,D:/Python Refresh/sterling/GAMING_BREAKDOWN_20210509_R.csv,0,4265,79,0,2021-05-09T02:00:38,4265,6924,
GAMING_LICENSING,cz9u-yj7m,2316252,TRUE,D:/Python Refresh/sterling/GAMING_LICENSING_20210509_R.csv,0,19816,1630,0,2021-05-09T02:00:40,19808,3612,
GAMING_RULINGS,igam-2tkj,10752979,TRUE,D:/Python Refresh/sterling/GAMING_RULINGS_20210509_R.csv,0,37518,0,0,2021-05-09T02:01:10,37514,664,
SLA_PENDINGLICENSES,t5r8-ymc5,361765,TRUE,D:/Python Refresh/sterling/SLA_PENDINGLICENSES_20210509_R.csv,0,2119,0,0,2021-05-09T02:30:37,2107,4604,
SLA_ACTIVELICENSES,hrvs-fxs2,12990969,TRUE,D:/Python Refresh/sterling/SLA_ACTIVELICENSES_20210509_R.csv,0,50534,0,0,2021-05-09T02:30:34,50535,5924,
DMV_LENSCUSTOMERS,tt84-bydt,2826220,TRUE,D:/Python Refresh/sterling/DMV_LENSCUSTOMERS_20210508_R.csv,0,15146,0,0,2021-05-09T03:01:03,15145,6924,
DOS_AMC,7ttn-4nwr,22029,TRUE,D:/Python Refresh/sterling/DOS_AMC_20210509_R.csv,0,150,0,0,2021-05-09T03:45:29,150,2252,
ITS_DATASETINDEX,mxu7-dpdx,15355242,TRUE,D:/Python Refresh/sterling/ITS_DATASETINDEX_20210509_R.csv,0,82126,0,0,2021-05-09T04:33:57,82127,5260,
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,14866379,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOUNTYMONTHLY_20210508_R.csv,0,123713,0,0,2021-05-09T05:01:38,123713,2568,
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5684549,TRUE,D:/Python Refresh/sterling/DOS_AEBARBERBUSINESSES_20210509_R.tsv,0,33598,0,0,2021-05-09T05:02:17,33622,7396,
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1056640,TRUE,D:/Python Refresh/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210509_R.csv,0,7757,0,0,2021-05-09T05:09:24,7757,5304,
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4334228,TRUE,D:/Python Refresh/sterling/DEC_PESTICIDEAPPLICATORS_20210509_R.csv,0,31869,0,0,2021-05-09T05:09:28,31869,3388,
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,96349718,TRUE,D:/Python Refresh/sterling/NYSERDA_UERZIPMONTHLY_20210508_R.csv,0,743398,0,0,2021-05-09T05:02:18,743398,5456,
BOE_FILER,7x2g-h32p,8644925,TRUE,D:/Python Refresh/sterling/BOE_FILER_20210509_R.csv,0,47908,0,0,2021-05-09T05:20:26,47908,4792,
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,255092649,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210508_R.csv,0,1675299,0,0,2021-05-09T05:03:26,1675299,7812,
GAMING_WINNINGNUMLOTTO,6nbc-h7bj,75,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMLOTTO_20210508_A.CSV,0,1,0,0,2021-05-09T05:30:31,2050,7944,
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMNUMSWIN4_20210508_A.CSV,0,1,0,0,2021-05-09T05:30:30,14758,7968,
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPICK10_20210508_A.CSV,0,1,0,0,2021-05-09T05:30:33,12495,4336,
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMTAKE5_20210508_A.CSV,0,1,0,0,2021-05-09T05:30:42,8785,6272,
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMQUICKDRAW_20210508_A.CSV,0,351,0,0,2021-05-09T05:30:48,1065255,6844,
DEC_REMEDIATION,c6ci-rzpg,16080039,TRUE,D:/Python Refresh/sterling/DEC_REMEDIATION_20210509_R.CSV,0,39709,0,0,2021-05-09T06:40:46,39709,6248,
DEC_BULKSTORAGE,pteg-c78n,87490104,TRUE,D:/Python Refresh/sterling/DEC_BULKSTORAGE_20210509_R.CSV,0,275682,0,0,2021-05-09T06:40:47,275682,4868,
DEC_SPILLINCIDENTS,u44d-k5fk,109166365,TRUE,D:/Python Refresh/sterling/DEC_SPILLINCIDENTS_20210509_R.CSV,0,514926,0,0,2021-05-09T06:41:20,514884,7996,
BOE_FINANCIALDISCLOSUREREPORT,e9ss-239a,5216932324,TRUE,D:/Python Refresh/sterling/BOE_FINANCIALDISCLOSUREREPORT_20210509_R.csv,0,13722425,0,0,2021-05-09T05:48:42,13722407,7160,
ITS_COVIDGIS,pzde-azbg,1610471,TRUE,D:/Python Refresh/sterling/ITS_COVIDGIS_20210509_R.csv,26908,0,0,0,2021-05-09T14:00:40,26846,6624,
NYSERDA_ALTFUELSTATIONS,bpkx-gmh7,837040,TRUE,D:/Python Refresh/sterling/NYSERDA_ALTFUELSTATIONS_20210509_R.csv,0,2605,0,0,2021-05-09T15:01:12,2605,2760,
NYCC_LODGING,2xud-cuua,22738,TRUE,D:/Python Refresh/sterling/NYCC_LODGING_20210509_R.csv,0,121,0,0,2021-05-09T16:00:57,121,8172,
NYCC_BOATSFORHIRE,ibtm-q4dj,15590,TRUE,D:/Python Refresh/sterling/NYCC_BOATSFORHIRE_20210509_R.csv,0,70,0,0,2021-05-09T16:00:41,70,7908,
NYCC_LIFTBRIDGES,pe3j-9bkg,1577,TRUE,D:/Python Refresh/sterling/NYCC_LIFTBRIDGES_20210509_R.csv,0,20,0,0,2021-05-09T16:00:58,20,2080,
NYCC_LOCKS,ta83-js48,7410,TRUE,D:/Python Refresh/sterling/NYCC_LOCKS_20210509_R.csv,0,56,0,0,2021-05-09T16:00:39,56,7352,
NYCC_MARINASPUBLICDOCKS,6y52-j6td,17056,TRUE,D:/Python Refresh/sterling/NYCC_MARINASPUBLICDOCKS_20210509_R.csv,0,131,0,0,2021-05-09T16:00:54,131,6100,
NYCC_GUARDGATES,daiv-97a8,1735,TRUE,D:/Python Refresh/sterling/NYCC_GUARDGATES_20210509_R.csv,0,20,0,0,2021-05-09T16:00:56,20,2672,
NYCC_BOATLAUNCHES,7nbx-apd3,29161,TRUE,D:/Python Refresh/sterling/NYCC_BOATLAUNCHES_20210509_R.csv,0,144,0,0,2021-05-09T16:00:39,144,6496,
ITS_ACTIVITYLOGDATASET,h5bg-pd3x,129038,TRUE,D:/Python Refresh/sterling/ITS_ACTIVITYLOGDATASET_20210509_A.csv,0,278,0,0,2021-05-10T00:30:40,245480,4624,
OCFS_CHILDCAREPROGRAMS,cb42-qumz,5027992,TRUE,D:/Python Refresh/sterling/OCFS_CHILDCAREPROGRAMS_20210510_R.tsv,0,15582,0,0,2021-05-10T01:01:10,15582,6000,
GAMING_BREAKDOWN,q6ts-kwhk,1208741,TRUE,D:/Python Refresh/sterling/GAMING_BREAKDOWN_20210510_R.csv,0,4265,79,0,2021-05-10T02:00:35,4265,4440,
GAMING_WINNINGNUMCASH4LIFE,kwxv-fwze,65,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMCASH4LIFE_20210509_A.CSV,0,1,0,0,2021-05-10T02:00:54,1202,5104,
GAMING_LICENSING,cz9u-yj7m,2316262,TRUE,D:/Python Refresh/sterling/GAMING_LICENSING_20210510_R.csv,0,19814,1632,0,2021-05-10T02:00:38,19816,2760,
GAMING_RETAILERFILE,2vvn-pdyi,1260257,TRUE,D:/Python Refresh/sterling/GAMING_RETAILERFILE_20210509_R.CSV,0,14790,0,0,2021-05-10T02:00:40,14790,8104,
GAMING_RULINGS,igam-2tkj,10752979,TRUE,D:/Python Refresh/sterling/GAMING_RULINGS_20210510_R.csv,0,37518,0,0,2021-05-10T02:01:04,37518,4340,
SLA_PENDINGLICENSES,t5r8-ymc5,361765,TRUE,D:/Python Refresh/sterling/SLA_PENDINGLICENSES_20210510_R.csv,0,2119,0,0,2021-05-10T02:30:33,2119,7972,
SUCF_ADVERTISEDPROCUREMENTS,vtxv-3j2b,99961,TRUE,D:/Python Refresh/sterling/SUCF_ADVERTISEDPROCUREMENTS_20210510_R.CSV,0,640,0,0,2021-05-10T03:00:45,640,6160,
DMV_OFFICELOCATIONS,9upz-c7xg,34874,TRUE,D:/Python Refresh/sterling/DMV_OFFICELOCATIONS_20210510_R.csv,0,167,0,0,2021-05-10T03:00:57,167,6820,
DMV_LENSCUSTOMERS,tt84-bydt,2826250,TRUE,D:/Python Refresh/sterling/DMV_LENSCUSTOMERS_20210509_R.csv,0,15146,0,0,2021-05-10T03:01:06,15146,4880,
DOS_AMC,7ttn-4nwr,21874,TRUE,D:/Python Refresh/sterling/DOS_AMC_20210510_R.csv,0,149,0,0,2021-05-10T03:45:24,150,2672,
ITS_DATASETINDEX,mxu7-dpdx,15355241,TRUE,D:/Python Refresh/sterling/ITS_DATASETINDEX_20210510_R.csv,0,82126,0,0,2021-05-10T04:34:39,82126,7720,
DOS_AEBARBERBUSINESSES,y3u4-jbgh,5677525,TRUE,D:/Python Refresh/sterling/DOS_AEBARBERBUSINESSES_20210510_R.tsv,0,33555,0,0,2021-05-10T05:01:51,33598,6264,
NYSERDA_UERCOUNTYMONTHLY,47km-hhvs,14866379,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOUNTYMONTHLY_20210509_R.csv,0,123713,0,0,2021-05-10T05:01:34,123713,6628,
DEC_CURRENTPESTICIDEBUSINESSES,h8u2-6ejg,1056640,TRUE,D:/Python Refresh/sterling/DEC_CURRENTPESTICIDEBUSINESSES_20210510_R.csv,0,7757,0,0,2021-05-10T05:09:33,7757,2252,
DEC_MINEDLANDPERMITS,va8e-9s3h,1884173,TRUE,D:/Python Refresh/sterling/DEC_MINEDLANDPERMITS_20210510_R.csv,0,6008,0,0,2021-05-10T05:09:34,6007,7616,
DEC_PESTICIDEAPPLICATORS,c7db-kwpj,4334228,TRUE,D:/Python Refresh/sterling/DEC_PESTICIDEAPPLICATORS_20210510_R.csv,0,31869,0,0,2021-05-10T05:09:40,31869,7432,
DEC_OILGASOTHERREGULATEDWELLS,szye-wmt3,23710820,TRUE,D:/Python Refresh/sterling/DEC_OILGASOTHERREGULATEDWELLS_20210510_R.csv,0,46100,0,0,2021-05-10T05:09:51,46100,7896,
NYSERDA_UERZIPMONTHLY,tzb9-c2c6,96349718,TRUE,D:/Python Refresh/sterling/NYSERDA_UERZIPMONTHLY_20210509_R.csv,0,743398,0,0,2021-05-10T05:02:29,743398,7560,
BOE_FILER,7x2g-h32p,8645010,TRUE,D:/Python Refresh/sterling/BOE_FILER_20210510_R.csv,0,47908,0,0,2021-05-10T05:20:59,47908,7908,
GAMING_WINNINGNUMTAKE5,dg63-4siq,61,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMTAKE5_20210509_A.CSV,0,1,0,0,2021-05-10T05:30:39,8786,3812,
GAMING_WINNINGNUMPICK10,bycu-cw7c,97,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMPICK10_20210509_A.CSV,0,1,0,0,2021-05-10T05:30:34,12496,3012,
GAMING_WINNINGNUMNUMSWIN4,hsys-3def,283,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMNUMSWIN4_20210509_A.CSV,0,1,0,0,2021-05-10T05:30:34,14759,4280,
GAMING_WINNINGNUMQUICKDRAW,7sqk-ycpk,30942,TRUE,D:/Python Refresh/sterling/GAMING_WINNINGNUMQUICKDRAW_20210509_A.CSV,0,351,0,0,2021-05-10T05:30:45,1065606,3108,
NYSERDA_UERCOMMUNITYMONTHLY,m3xm-q3dw,255092649,TRUE,D:/Python Refresh/sterling/NYSERDA_UERCOMMUNITYMONTHLY_20210509_R.csv,0,1675299,0,0,2021-05-10T05:03:25,1675299,4860,
DEC_REMEDIATION,c6ci-rzpg,16080039,TRUE,D:/Python Refresh/sterling/DEC_REMEDIATION_20210510_R.CSV,0,39709,0,0,2021-05-10T06:40:07,39709,1684,
DEC_BULKSTORAGE,pteg-c78n,87490104,TRUE,D:/Python Refresh/sterling/DEC_BULKSTORAGE_20210510_R.CSV,0,275682,0,0,2021-05-10T06:40:09,275682,7204,
DEC_SPILLINCIDENTS,u44d-k5fk,109174283,TRUE,D:/Python Refresh/sterling/DEC_SPILLINCIDENTS_20210510_R.CSV,0,514966,0,0,2021-05-10T06:40:35,514926,3612,
MTA_HOURLYTRAFFIC,qzve-kjga,82039,TRUE,D:/Python Refresh/sterling/MTA_HOURLYTRAFFIC_20210510_A.csv,0,3024,0,0,2021-05-10T07:00:46,1741949,3768,
DTF_NYSREGISTEREDTAXPREPARERS,b7jj-bh4g,2388961,TRUE,D:/Python Refresh/sterling/DTF_NYSREGISTEREDTAXPREPARERS_20210510_R.csv,0,35572,0,0,2021-05-10T07:01:24,35553,2856,
